"","weight"
"7121",20.535
"7122",20.711
"7123",20.381
"7124",20.443
"7125",20.658
"7126",20.408
"7127",20.348
"7128",20.422
"7129",20.764
"7130",20.6
"7131",20.586
"7132",20.286
"7133",20.714
"7134",20.638
"7135",19.888
"7136",20.625
"7137",20.651
"7138",20.5
"7139",20.547
"7140",20.532
"7141",20.347
"7142",20.202
"7143",21.007
"7144",20.513
"7145",20.44
"7146",20.686
"7147",20.746
"7148",20.627
"7149",20.725
"7150",20.512
"7151",20.605
"7152",20.439
"7153",20.414
"7154",20.289
"7155",20.343
"7156",20.446
"7157",20.498
"7158",20.448
"7159",20.334
"7160",20.4
"7161",20.656
"7162",20.471
"7163",20.428
"7164",21.008
"7165",20.339
"7166",20.714
"7167",20.52
"7168",20.55
"7169",20.598
"7170",20.44
"7171",20.584
"7172",20.484
"7173",20.43
"7174",20.481
"7175",20.323
"7176",20.417
"7177",20.343
"7178",20.282
"7179",20.54
"7180",20.525
"7181",20.502
"7182",20.394
"7183",20.59
"7184",20.546
"7185",20.371
"7186",20.694
"7187",20.415
"7188",20.637
"7189",20.483
"7190",20.622
"7191",20.406
"7192",20.302
"7193",20.224
"7194",20.554
"7195",20.632
"7196",20.881
"7197",20.537
"7198",20.65
"7199",20.24
"7200",20.095
"7201",20.232
"7202",20.393
"7203",20.275
"7204",20.605
"7205",20.878
"7206",20.261
"7207",20.564
"7208",20.418
"7209",20.614
"7210",20.648
"7211",20.433
"7212",20.74
"7213",20.216
"7214",20.619
"7215",20.383
"7216",20.287
"7217",20.475
"7218",20.711
"7219",20.214
"7220",20.444
"7221",20.317
"7222",20.257
"7223",20.461
"7224",20.549
"7225",20.938
"7226",20.764
"7227",20.757
"7228",20.24
"7229",20.272
"7230",20.345
"7231",20.656
"7232",20.783
"7233",20.489
"7234",20.012
"7235",20.834
"7236",20.569
"7237",20.308
"7238",20.764
"7239",20.792
"7240",20.787
"7241",20.821
"7242",20.649
"7243",20.425
"7244",20.617
"7245",20.77
"7246",20.235
"7247",20.747
"7248",20.301
"7249",20.663
"7250",20.667
"7251",20.773
"7252",20.275
"7253",20.45
"7254",20.503
"7255",20.754
"7256",20.614
"7257",20.472
"7258",20.62
"7259",20.797
"7260",20.396
"7261",20.411
"7262",20.192
"7263",20.357
"7264",20.563
"7265",20.272
"7266",20.803
"7267",20.264
"7268",20.527
"7269",20.429
"7270",20.724
"7271",20.361
"7272",20.747
"7273",20.638
"7274",20.712
"7275",20.579
"7276",20.811
"7277",20.553
"7278",20.71
"7279",20.459
"7280",20.307
"7281",20.832
"7282",20.775
"7283",20.424
"7284",20.611
"7285",20.314
"7286",20.092
"7287",20.583
"7288",20.093
"7289",20.33
"7290",20.246
"7291",20.894
"7292",20.46
"7293",20.783
"7294",20.411
"7295",20.569
"7296",20.714
"7297",20.24
"7298",20.297
"7299",20.577
"7300",20.574
"7301",20.358
"7302",20.324
"7303",20.368
"7304",20.475
"7305",20.648
"7306",20.441
"7307",20.46
"7308",20.413
"7309",20.15
"7310",20.555
"7311",20.395
"7312",20.243
"7313",20.438
"7314",20.255
"7315",20.792
"7316",20.649
"7317",20.693
"7318",20.787
"7319",20.3
"7320",20.461
"7321",20.644
"7322",20.621
"7323",20.333
"7324",20.329
"7325",20.791
"7326",20.331
"7327",20.593
"7328",20.641
"7329",20.349
"7330",20.45
"7331",20.55
"7332",19.766
"7333",20.645
"7334",20.344
"7335",20.31
"7336",20.34
"7337",20.449
"7338",20.44
"7339",20.703
"7340",20.546
"7341",20.439
"7342",20.263
"7343",20.503
"7344",20.393
"7345",20.395
"7346",20.815
"7347",20.338
"7348",20.716
"7349",20.912
"7350",20.572
"7351",20.432
"7352",20.357
"7353",20.472
"7354",20.834
"7355",20.677
"7356",20.382
"7357",20.578
"7358",20.059
"7359",20.555
"7360",20.731
"7361",20.276
"7362",20.193
"7363",20.17
"7364",20.562
"7365",20.326
"7366",20.477
"7367",20.627
"7368",20.33
"7369",20.697
"7370",20.512
"7371",20.281
"7372",20.407
"7373",20.206
"7374",20.394
"7375",20.518
"7376",20.502
"7377",20.623
"7378",20.566
"7379",20.664
"7380",20.464
"7381",20.504
"7382",20.635
"7383",20.667
"7384",20.324
"7385",20.406
"7386",20.656
"7387",20.143
"7388",20.345
"7389",20.592
"7390",20.375
"7391",20.322
"7392",20.295
"7393",20.345
"7394",20.319
"7395",20.259
"7396",20.457
"7397",20.17
"7398",20.53
"7399",20.351
"7400",20.694
"7401",20.175
"7402",20.289
"7403",20.524
"7404",20.119
"7405",20.697
"7406",20.347
"7407",20.462
"7408",20.732
"7409",20.48
"7410",20.163
"7411",20.402
"7412",20.697
"7413",20.543
"7414",20.956
"7415",20.494
"7416",20.453
"7417",20.365
"7418",20.736
"7419",20.284
"7420",20.492
"7421",20.728
"7422",20.554
"7423",20.612
"7424",20.823
"7425",20.589
"7426",20.482
"7427",20.811
"7428",20.327
"7429",20.292
"7430",20.42
"7431",20.475
"7432",20.835
"7433",20.668
"7434",20.357
"7435",20.425
"7436",20.273
"7437",20.597
"7438",20.263
"7439",20.625
"7440",20.88
"7441",20.192
"7442",20.617
"7443",20.463
"7444",20.425
"7445",20.586
"7446",20.365
"7447",20.052
"7448",20.462
"7449",20.738
"7450",20.533
"7451",20.457
"7452",20.468
"7453",20.442
"7454",20.701
"7455",20.07
"7456",20.092
"7457",20.475
"7458",20.374
"7459",20.607
"7460",20.592
"7461",20.542
"7462",20.656
"7463",20.628
"7464",20.663
"7465",20.557
"7466",20.473
"7467",20.721
"7468",20.813
"7469",20.764
"7470",20.435
"7471",20.529
"7472",20.637
"7473",20.747
"7474",20.697
"7475",20.69
"7476",20.29
"7477",20.493
"7478",20.542
"7479",20.486
"7480",20.32
"7481",20.573
"7482",20.678
"7483",20.322
"7484",20.425
"7485",20.573
"7486",20.805
"7487",20.478
"7488",20.521
"7489",20.397
"7490",20.549
"7491",20.557
"7492",20.494
"7493",20.621
"7494",21.156
"7495",20.86
"7496",21.082
"7497",20.672
"7498",20.214
"7499",20.461
"7500",20.601
"7501",20.201
"7502",20.512
"7503",20.513
"7504",20.548
"7505",20.226
"7506",20.359
"7507",20.361
"7508",20.394
"7509",20.183
"7510",20.327
"7511",20.5
"7512",20.137
"7513",20.624
"7514",20.366
"7515",20.677
"7516",20.456
"7517",20.427
"7518",20.018
"7519",20.792
"7520",20.227
"7521",20.638
"7522",20.277
"7523",20.766
"7524",20.302
"7525",20.357
"7526",20.384
"7527",20.512
"7528",20.561
"7529",20.489
"7530",20.225
"7531",20.45
"7532",20.51
"7533",20.089
"7534",20.379
"7535",20.664
"7536",20.38
"7537",20.53
"7538",20.464
"7539",20.462
"7540",20.661
"7541",20.591
"7542",20.471
"7543",20.374
"7544",20.623
"7545",20.287
"7546",20.31
"7547",20.593
"7548",20.606
"7549",20.509
"7550",20.414
"7551",20.709
"7552",20.568
"7553",20.259
"7554",20.33
"7555",20.716
"7556",20.278
"7557",20.166
"7558",20.196
"7559",20.424
"7560",20.261
"7561",20.503
"7562",20.228
"7563",20.333
"7564",20.478
"7565",20.752
"7566",20.485
"7567",20.171
"7568",20.884
"7569",20.065
"7570",20.527
"7571",20.301
"7572",20.507
"7573",20.781
"7574",20.706
"7575",20.479
"7576",20.465
"7577",20.573
"7578",20.507
"7579",20.338
"7580",20.34
"7581",20.45
"7582",20.419
"7583",20.319
"7584",20.534
"7585",20.485
"7586",20.651
"7587",20.648
"7588",20.633
"7589",20.438
"7590",20.823
"7591",20.767
"7592",20.423
"7593",20.526
"7594",20.426
"7595",20.371
"7596",20.476
"7597",20.254
"7598",20.272
"7599",20.508
"7600",20.385
"7601",20.793
"7602",20.464
"7603",20.375
"7604",20.376
"7605",20.576
"7606",20.224
"7607",20.402
"7608",20.606
"7609",20.655
"7610",20.734
"7611",20.707
"7612",20.7
"7613",20.528
"7614",20.565
"7615",20.453
"7616",20.598
"7617",20.602
"7618",20.501
"7619",20.881
"7620",20.367
"7621",20.621
"7622",20.594
"7623",20.322
"7624",20.546
"7625",20.177
"7626",20.683
"7627",20.151
"7628",20.426
"7629",20.425
"7630",20.455
"7631",20.81
"7632",20.33
"7633",20.531
"7634",20.51
"7635",20.546
"7636",20.637
"7637",19.925
"7638",20.912
"7639",20.543
"7640",20.509
"7641",20.744
"7642",20.512
"7643",20.224
"7644",20.448
"7645",20.684
"7646",20.793
"7647",20.52
"7648",20.324
"7649",20.468
"7650",20.591
"7651",20.69
"7652",20.675
"7653",20.732
"7654",20.312
"7655",20.612
"7656",20.507
"7657",20.354
"7658",20.193
"7659",20.156
"7660",20.792
"7661",20.554
"7662",20.573
"7663",20.554
"7664",20.269
"7665",20.845
"7666",20.833
"7667",20.077
"7668",20.541
"7669",20.45
"7670",20.512
"7671",20.533
"7672",20.37
"7673",20.218
"7674",20.429
"7675",20.461
"7676",20.545
"7677",20.402
"7678",20.291
"7679",20.276
"7680",20.593
"7681",20.274
"7682",20.363
"7683",20.628
"7684",20.488
"7685",20.743
"7686",20.496
"7687",20.52
"7688",20.335
"7689",20.238
"7690",20.409
"7691",20.665
"7692",20.692
"7693",20.268
"7694",20.396
"7695",20.412
"7696",20.724
"7697",20.811
"7698",20.501
"7699",20.477
"7700",20.377
"7701",20.523
"7702",20.714
"7703",20.212
"7704",20.609
"7705",20.363
"7706",20.847
"7707",20.457
"7708",20.136
"7709",20.463
"7710",20.419
"7711",20.371
"7712",20.308
"7713",20.956
"7714",20.686
"7715",20.272
"7716",20.349
"7717",20.246
"7718",20.711
"7719",20.371
"7720",20.291
"7721",20.461
"7722",20.5
"7723",20.712
"7724",20.57
"7725",20.471
"7726",20.103
"7727",20.476
"7728",20.575
"7729",20.257
"7730",20.555
"7731",20.704
"7732",20.356
"7733",20.462
"7734",20.384
"7735",20.484
"7736",20.184
"7737",20.197
"7738",20.521
"7739",20.567
"7740",20.37
"7741",20.702
"7742",20.621
"7743",20.518
"7744",20.215
"7745",20.026
"7746",20.587
"7747",20.476
"7748",20.796
"7749",20.289
"7750",20.571
"7751",20.935
"7752",20.359
"7753",20.657
"7754",20.29
"7755",20.681
"7756",20.685
"7757",20.441
"7758",20.55
"7759",20.711
"7760",20.217
"7761",20.718
"7762",20.429
"7763",20.306
"7764",20.677
"7765",20.394
"7766",20.364
"7767",20.565
"7768",20.763
"7769",20.975
"7770",20.965
"7771",20.593
"7772",20.598
"7773",20.511
"7774",20.587
"7775",20.245
"7776",20.351
"7777",20.867
"7778",20.607
"7779",20.335
"7780",20.435
"7781",20.786
"7782",20.439
"7783",20.433
"7784",20.657
"7785",20.511
"7786",20.485
"7787",20.396
"7788",20.647
"7789",20.169
"7790",20.893
"7791",20.811
"7792",20.327
"7793",20.426
"7794",20.504
"7795",20.459
"7796",20.352
"7797",20.613
"7798",20.435
"7799",20.874
"7800",20.369
"7801",20.373
"7802",20.701
"7803",20.331
"7804",20.583
"7805",20.608
"7806",20.601
"7807",20.566
"7808",20.71
"7809",20.459
"7810",20.502
"7811",20.762
"7812",20.36
"7813",20.562
"7814",20.645
"7815",20.547
"7816",20.491
"7817",20.647
"7818",20.416
"7819",20.852
"7820",20.646
"7821",20.682
"7822",20.369
"7823",20.576
"7824",20.462
"7825",20.52
"7826",20.478
"7827",20.572
"7828",20.568
"7829",20.5
"7830",20.46
"7831",20.47
"7832",20.51
"7833",20.754
"7834",20.391
"7835",20.715
"7836",20.46
"7837",20.776
"7838",20.492
"7839",20.409
"7840",20.545
"7841",20.609
"7842",20.396
"7843",20.248
"7844",20.274
"7845",20.611
"7846",20.574
"7847",20.432
"7848",20.477
"7849",20.465
"7850",20.378
"7851",20.491
"7852",20.057
"7853",20.427
"7854",20.606
"7855",20.475
"7856",20.557
"7857",20.291
"7858",20.374
"7859",20.756
"7860",20.202
"7861",20.643
"7862",20.404
"7863",20.508
"7864",20.507
"7865",20.603
"7866",20.324
"7867",20.427
"7868",20.261
"7869",20.845
"7870",20.732
"7871",20.783
"7872",20.488
"7873",20.829
"7874",20.945
"7875",20.442
"7876",20.518
"7877",20.804
"7878",20.067
"7879",20.804
"7880",20.342
"7881",20.332
"7882",20.473
"7883",20.54
"7884",20.555
"7885",20.556
"7886",20.622
"7887",20.422
"7888",19.928
"7889",20.598
"7890",20.578
"7891",20.392
"7892",20.494
"7893",20.751
"7894",20.284
"7895",20.337
"7896",20.481
"7897",20.36
"7898",20.151
"7899",20.464
"7900",20.668
"7901",20.774
"7902",20.724
"7903",20.598
"7904",20.873
"7905",20.17
"7906",20.249
"7907",20.43
"7908",20.725
"7909",20.412
"7910",20.147
"7911",20.21
"7912",20.6
"7913",20.525
"7914",20.605
"7915",19.943
"7916",20.53
"7917",20.669
"7918",20.769
"7919",20.727
"7920",20.363
"7921",20.477
"7922",20.952
"7923",20.84
"7924",20.635
"7925",20.534
"7926",20.274
"7927",20.181
"7928",20.966
"7929",20.751
"7930",20.002
"7931",20.695
"7932",20.467
"7933",20.296
"7934",20.555
"7935",20.461
"7936",20.781
"7937",20.598
"7938",20.713
"7939",20.596
"7940",20.471
"7941",20.335
"7942",20.12
"7943",20.227
"7944",20.344
"7945",20.622
"7946",20.51
"7947",20.514
"7948",20.656
"7949",20.469
"7950",20.887
"7951",20.228
"7952",20.453
"7953",20.51
"7954",20.398
"7955",20.159
"7956",20.563
"7957",20.623
"7958",20.591
"7959",20.275
"7960",20.28
"7961",20.668
"7962",20.764
"7963",20.434
"7964",20.743
"7965",20.408
"7966",20.451
"7967",20.477
"7968",20.546
"7969",20.412
"7970",20.243
"7971",20.114
"7972",20.486
"7973",20.295
"7974",20.478
"7975",20.677
"7976",20.516
"7977",20.652
"7978",20.183
"7979",20.866
"7980",20.24
"7981",20.401
"7982",20.671
"7983",20.544
"7984",20.82
"7985",20.627
"7986",20.389
"7987",20.637
"7988",20.654
"7989",20.561
"7990",20.412
"7991",20.138
"7992",20.418
"7993",20.736
"7994",20.343
"7995",20.716
"7996",20.8
"7997",20.424
"7998",20.615
"7999",20.573
"8000",20.578
"8001",20.346
"8002",20.422
"8003",20.239
"8004",20.226
"8005",20.169
"8006",20.829
"8007",20.559
"8008",20.652
"8009",20.503
"8010",20.254
"8011",20.3
"8012",20.352
"8013",20.493
"8014",20.471
"8015",20.5
"8016",20.625
"8017",20.632
"8018",20.385
"8019",20.398
"8020",20.666
"8021",20.635
"8022",20.665
"8023",20.761
"8024",20.476
"8025",20.704
"8026",20.198
"8027",20.301
"8028",20.365
"8029",20.475
"8030",20.308
"8031",20.439
"8032",20.314
"8033",20.443
"8034",20.649
"8035",20.568
"8036",20.403
"8037",20.168
"8038",20.39
"8039",20.451
"8040",20.503
"8041",20.508
"8042",20.284
"8043",20.899
"8044",20.679
"8045",20.404
"8046",20.23
"8047",20.491
"8048",20.174
"8049",20.85
"8050",20.384
"8051",20.845
"8052",20.299
"8053",20.775
"8054",20.802
"8055",20.45
"8056",20.619
"8057",20.318
"8058",20.36
"8059",20.301
"8060",20.462
"8061",20.253
"8062",20.517
"8063",20.546
"8064",20.574
"8065",20.57
"8066",20.329
"8067",20.454
"8068",20.237
"8069",20.544
"8070",20.46
"8071",20.551
"8072",20.59
"8073",20.318
"8074",20.373
"8075",20.409
"8076",20.444
"8077",20.466
"8078",20.236
"8079",20.617
"8080",20.541
"8081",20.54
"8082",20.814
"8083",21.017
"8084",20.369
"8085",20.328
"8086",20.645
"8087",20.62
"8088",20.682
"8089",20.297
"8090",20.325
"8091",20.653
"8092",20.83
"8093",20.244
"8094",20.631
"8095",20.621
"8096",20.819
"8097",20.53
"8098",20.252
"8099",20.349
"8100",20.378
"8101",20.442
"8102",20.467
"8103",20.309
"8104",20.576
"8105",20.585
"8106",20.364
"8107",20.282
"8108",20.451
"8109",20.636
"8110",20.873
"8111",20.809
"8112",20.455
"8113",20.543
"8114",20.538
"8115",20.626
"8116",20.443
"8117",20.825
"8118",20.481
"8119",20.553
"8120",20.669
"8121",20.683
"8122",20.036
"8123",20.859
"8124",20.349
"8125",20.49
"8126",20.743
"8127",20.653
"8128",20.433
"8129",20.512
"8130",20.572
"8131",20.774
"8132",20.548
"8133",20.47
"8134",20.542
"8135",20.554
"8136",20.327
"8137",20.762
"8138",20.514
"8139",20.439
"8140",20.334
"8141",20.482
"8142",20.439
"8143",20.442
"8144",20.152
"8145",20.626
"8146",20.289
"8147",20.514
"8148",20.638
"8149",20.677
"8150",20.425
"8151",20.391
"8152",20.287
"8153",19.975
"8154",20.478
"8155",20.605
"8156",20.527
"8157",20.542
"8158",20.339
"8159",20.369
"8160",20.559
"8161",20.596
"8162",20.547
"8163",20.419
"8164",20.617
"8165",20.132
"8166",20.382
"8167",20.803
"8168",20.495
"8169",20.564
"8170",20.319
"8171",20.174
"8172",20.17
"8173",20.165
"8174",20.293
"8175",20.703
"8176",20.434
"8177",20.537
"8178",20.383
"8179",20.637
"8180",20.484
"8181",20.611
"8182",20.794
"8183",20.544
"8184",20.62
"8185",20.408
"8186",20.815
"8187",19.833
"8188",20.29
"8189",20.102
"8190",20.255
"8191",20.34
"8192",20.664
"8193",20.879
"8194",20.458
"8195",20.452
"8196",20.341
"8197",20.62
"8198",20.221
"8199",20.611
"8200",20.264
"8201",20.41
"8202",20.836
"8203",20.316
"8204",20.252
"8205",20.37
"8206",20.37
"8207",20.566
"8208",20.611
"8209",20.462
"8210",20.368
"8211",20.684
"8212",20.522
"8213",20.703
"8214",20.691
"8215",20.671
"8216",20.695
"8217",20.307
"8218",20.518
"8219",20.766
"8220",20.268
"8221",20.606
"8222",20.289
"8223",20.348
"8224",20.456
"8225",20.243
"8226",20.343
"8227",20.114
"8228",20.521
"8229",20.428
"8230",20.614
"8231",20.094
"8232",20.201
"8233",20.393
"8234",20.358
"8235",20.685
"8236",20.473
"8237",20.279
"8238",20.697
"8239",20.543
"8240",20.652
"8241",20.445
"8242",20.025
"8243",20.313
"8244",20.762
"8245",20.604
"8246",20.711
"8247",20.668
"8248",20.301
"8249",20.614
"8250",20.857
"8251",20.499
"8252",20.503
"8253",20.665
"8254",20.125
"8255",20.451
"8256",20.445
"8257",20.532
"8258",20.64
"8259",20.308
"8260",20.218
"8261",20.192
"8262",20.184
"8263",20.492
"8264",20.623
"8265",20.55
"8266",20.232
"8267",20.21
"8268",20.156
"8269",21.059
"8270",20.318
"8271",20.228
"8272",20.598
"8273",20.429
"8274",20.276
"8275",20.389
"8276",20.438
"8277",20.144
"8278",20.847
"8279",20.839
"8280",20.669
"8281",20.783
"8282",20.553
"8283",20.733
"8284",20.349
"8285",20.644
"8286",20.568
"8287",20.445
"8288",20.18
"8289",20.573
"8290",20.481
"8291",20.682
"8292",20.253
"8293",20.356
"8294",20.284
"8295",20.365
"8296",20.771
"8297",20.22
"8298",20.343
"8299",20.179
"8300",20.655
"8301",20.473
"8302",20.626
"8303",20.157
"8304",20.884
"8305",19.859
"8306",20.728
"8307",20.587
"8308",20.604
"8309",20.764
"8310",20.368
"8311",20.323
"8312",20.371
"8313",20.512
"8314",20.498
"8315",20.321
"8316",20.262
"8317",20.423
"8318",20.906
"8319",20.43
"8320",20.277
"8321",20.445
"8322",20.451
"8323",21.108
"8324",20.681
"8325",20.535
"8326",20.295
"8327",21.091
"8328",20.68
"8329",20.434
"8330",20.935
"8331",20.779
"8332",20.474
"8333",20.431
"8334",20.251
"8335",20.748
"8336",20.533
"8337",20.64
"8338",20.281
"8339",20.707
"8340",20.503
"8341",20.568
"8342",20.027
"8343",20.817
"8344",20.475
"8345",20.15
"8346",20.414
"8347",20.545
"8348",20.785
"8349",20.539
"8350",20.365
"8351",20.088
"8352",20.643
"8353",20.578
"8354",20.405
"8355",20.641
"8356",20.394
"8357",20.123
"8358",20.471
"8359",20.816
"8360",20.184
"8361",20.732
"8362",20.458
"8363",20.708
"8364",20.63
"8365",20.773
"8366",20.174
"8367",20.553
"8368",20.672
"8369",20.719
"8370",20.492
"8371",20.449
"8372",20.422
"8373",20.689
"8374",20.575
"8375",20.332
"8376",20.596
"8377",20.649
"8378",20.482
"8379",20.39
"8380",20.391
"8381",20.634
"8382",20.658
"8383",20.55
"8384",20.494
"8385",20.156
"8386",20.545
"8387",20.321
"8388",20.527
"8389",20.722
"8390",20.506
"8391",20.688
"8392",20.58
"8393",20.662
"8394",20.323
"8395",20.2
"8396",20.374
"8397",20.52
"8398",20.494
"8399",20.593
"8400",20.47
"8401",20.41
"8402",20.276
"8403",20.777
"8404",20.594
"8405",20.438
"8406",20.634
"8407",20.483
"8408",20.599
"8409",20.668
"8410",20.754
"8411",20.511
"8412",20.656
"8413",20.474
"8414",20.217
"8415",20.722
"8416",20.369
"8417",20.864
"8418",20.376
"8419",20.445
"8420",20.495
"8421",20.556
"8422",20.076
"8423",20.786
"8424",20.14
"8425",20.226
"8426",20.569
"8427",20.679
"8428",20.511
"8429",20.872
"8430",20.494
"8431",20.295
"8432",20.561
"8433",20.815
"8434",20.833
"8435",20.133
"8436",20.717
"8437",20.478
"8438",20.17
"8439",20.657
"8440",20.547
"8441",20.94
"8442",20.392
"8443",20.522
"8444",20.707
"8445",20.523
"8446",20.654
"8447",20.267
"8448",20.463
"8449",20.553
"8450",20.174
"8451",20.51
"8452",20.779
"8453",20.21
"8454",20.651
"8455",20.15
"8456",20.129
"8457",20.506
"8458",20.633
"8459",20.435
"8460",20.796
"8461",20.336
"8462",20.383
"8463",20.543
"8464",20.765
"8465",20.385
"8466",20.488
"8467",20.454
"8468",20.297
"8469",20.507
"8470",20.472
"8471",20.617
"8472",20.793
"8473",20.893
"8474",20.882
"8475",20.578
"8476",20.721
"8477",20.32
"8478",20.603
"8479",20.327
"8480",20.64
"8481",20.782
"8482",20.395
"8483",20.637
"8484",20.53
"8485",20.422
"8486",20.638
"8487",20.507
"8488",20.737
"8489",20.554
"8490",20.311
"8491",20.169
"8492",20.675
"8493",20.521
"8494",20.365
"8495",20.209
"8496",20.374
"8497",20.605
"8498",20.745
"8499",20.626
"8500",20.626
"8501",20.387
"8502",20.912
"8503",20.441
"8504",20.572
"8505",20.326
"8506",20.764
"8507",20.31
"8508",20.245
"8509",20.665
"8510",20.663
"8511",20.471
"8512",20.46
"8513",20.584
"8514",20.112
"8515",20.392
"8516",20.141
"8517",20.675
"8518",20.227
"8519",20.34
"8520",20.352
"8521",20.596
"8522",20.34
"8523",20.322
"8524",20.442
"8525",20.522
"8526",20.809
"8527",20.36
"8528",20.194
"8529",20.415
"8530",20.134
"8531",20.629
"8532",20.594
"8533",20.659
"8534",20.72
"8535",20.452
"8536",20.213
"8537",20.701
"8538",20.622
"8539",20.479
"8540",20.627
"8541",20.232
"8542",20.322
"8543",20.641
"8544",20.953
"8545",20.426
"8546",20.757
"8547",20.442
"8548",20.737
"8549",20.256
"8550",20.172
"8551",20.518
"8552",20.272
"8553",20.701
"8554",20.688
"8555",20.3
"8556",20.663
"8557",20.198
"8558",20.159
"8559",20.366
"8560",20.221
"8561",20.246
"8562",20.453
"8563",20.313
"8564",20.89
"8565",20.402
"8566",20.478
"8567",20.831
"8568",20.949
"8569",20.774
"8570",20.621
"8571",20.759
"8572",20.718
"8573",20.186
"8574",20.296
"8575",20.535
"8576",20.47
"8577",20.4
"8578",20.365
"8579",20.394
"8580",20.517
"8581",20.325
"8582",20.229
"8583",20.456
"8584",20.13
"8585",20.847
"8586",20.567
"8587",20.432
"8588",20.203
"8589",20.357
"8590",20.459
"8591",20.659
"8592",20.502
"8593",20.605
"8594",20.305
"8595",20.689
"8596",20.504
"8597",20.47
"8598",20.381
"8599",20.615
"8600",20.519
"8601",20.314
"8602",20.702
"8603",20.782
"8604",20.482
"8605",20.886
"8606",20.272
"8607",20.686
"8608",20.307
"8609",20.556
"8610",20.182
"8611",20.414
"8612",20.416
"8613",20.376
"8614",20.665
"8615",20.401
"8616",20.673
"8617",20.6
"8618",20.753
"8619",20.363
"8620",20.301
"8621",20.486
"8622",20.212
"8623",20.206
"8624",20.779
"8625",20.555
"8626",20.262
"8627",20.507
"8628",20.218
"8629",20.119
"8630",21.019
"8631",20.796
"8632",20.391
"8633",20.316
"8634",20.593
"8635",20.863
"8636",20.473
"8637",20.444
"8638",20.601
"8639",20.045
"8640",20.846
"8641",20.274
"8642",20.846
"8643",20.686
"8644",20.52
"8645",20.699
"8646",20.785
"8647",20.345
"8648",20.618
"8649",20.492
"8650",20.527
"8651",20.374
"8652",20.78
"8653",20.482
"8654",20.314
"8655",20.71
"8656",20.408
"8657",20.231
"8658",20.623
"8659",20.227
"8660",20.445
"8661",20.344
"8662",20.473
"8663",20.424
"8664",20.348
"8665",20.367
"8666",20.494
"8667",20.509
"8668",20.556
"8669",20.284
"8670",20.55
"8671",20.29
"8672",20.065
"8673",20.509
"8674",20.366
"8675",20.278
"8676",20.395
"8677",20.599
"8678",20.439
"8679",20.584
"8680",20.476
"8681",20.528
"8682",20.319
"8683",20.776
"8684",20.248
"8685",20.325
"8686",20.165
"8687",20.458
"8688",20.266
"8689",20.319
"8690",20.274
"8691",20.461
"8692",20.177
"8693",20.464
"8694",20.558
"8695",20.377
"8696",20.612
"8697",20.506
"8698",20.322
"8699",20.231
"8700",20.587
"8701",20.42
"8702",20.63
"8703",20.655
"8704",20.815
"8705",20.339
"8706",20.743
"8707",20.583
"8708",20.594
"8709",20.731
"8710",20.354
"8711",20.604
"8712",20.222
"8713",20.77
"8714",20.115
"8715",20.624
"8716",20.438
"8717",20.767
"8718",20.305
"8719",20.538
"8720",20.264
"8721",20.614
"8722",20.235
"8723",20.466
"8724",20.541
"8725",20.43
"8726",20.574
"8727",20.503
"8728",20.521
"8729",20.705
"8730",20.417
"8731",20.35
"8732",20.358
"8733",20.448
"8734",20.318
"8735",20.959
"8736",20.637
"8737",20.46
"8738",20.487
"8739",20.69
"8740",20.577
"8741",20.63
"8742",20.606
"8743",20.772
"8744",20.242
"8745",20.414
"8746",20.922
"8747",20.378
"8748",20.402
"8749",20.298
"8750",20.306
"8751",20.591
"8752",20.517
"8753",20.389
"8754",20.183
"8755",20.193
"8756",20.448
"8757",20.003
"8758",20.693
"8759",20.458
"8760",20.764
"8761",20.805
"8762",20.311
"8763",20.501
"8764",20.702
"8765",20.915
"8766",20.274
"8767",20.441
"8768",20.72
"8769",20.287
"8770",20.381
"8771",20.243
"8772",20.221
"8773",20.775
"8774",20.303
"8775",20.462
"8776",20.448
"8777",20.445
"8778",20.552
"8779",20.269
"8780",20.44
"8781",20.636
"8782",20.699
"8783",20.546
"8784",20.941
"8785",20.39
"8786",20.258
"8787",20.386
"8788",20.69
"8789",20.562
"8790",20.569
"8791",20.736
"8792",20.45
"8793",20.355
"8794",20.534
"8795",20.513
"8796",20.773
"8797",20.177
"8798",20.839
"8799",20.253
"8800",20.246
"8801",20.297
"8802",20.34
"8803",20.852
"8804",20.641
"8805",20.394
"8806",20.291
"8807",20.739
"8808",20.382
"8809",20.464
"8810",20.237
"8811",20.774
"8812",20.889
"8813",20.667
"8814",20.281
"8815",20.622
"8816",20.502
"8817",20.744
"8818",20.031
"8819",20.247
"8820",20.258
"8821",20.639
"8822",20.586
"8823",20.405
"8824",20.13
"8825",20.909
"8826",20.192
"8827",20.801
"8828",20.658
"8829",20.712
"8830",20.321
"8831",20.695
"8832",20.603
"8833",20.055
"8834",20.715
"8835",20.8
"8836",20.434
"8837",20.218
"8838",20.423
"8839",20.485
"8840",20.474
"8841",20.537
"8842",20.41
"8843",20.392
"8844",20.436
"8845",20.591
"8846",20.299
"8847",20.125
"8848",20.51
"8849",20.126
"8850",20.294
"8851",20.527
"8852",20.443
"8853",20.358
"8854",20.599
"8855",20.588
"8856",20.338
"8857",20.325
"8858",20.706
"8859",20.447
"8860",20.605
"8861",20.77
"8862",20.5
"8863",20.645
"8864",20.385
"8865",20.185
"8866",20.474
"8867",20.535
"8868",20.505
"8869",20.62
